,address,speed,heading,timestamp,rssi,receiver,callsign,altitude,latitude,longitude,distance
15590,484445,,,2025-05-25T11:29:44.46176722+02:00,-50.47226961411583,zi-5067,,16650.0,51.7543,5.12631,130.22885908727363
13142,3C674D,,,2025-05-25T11:07:34.734746436+02:00,-53.67960506561128,zi-5067,,35000.0,51.87323,5.07576,128.4605749953772
13387,738055,,,2025-05-25T11:08:17.552391462+02:00,-54.034711066128594,zi-5067,,22450.0,51.77055,5.98889,79.07198277299376
15589,06A0F4,,,2025-05-25T11:29:44.241582703+02:00,-54.55135195391587,zi-5067,,37000.0,51.74373,5.91866,84.67281558743728
3904,44008F,,,2025-05-25T10:23:46.197454774+02:00,-55.15568873652109,zi-5067,,28175.0,51.70836,6.30814,70.00064166295624
14509,51118A,,,2025-05-25T11:15:31.288166003+02:00,-55.43239125276844,zi-5067,,34000.0,51.44495,5.2286,142.56453945742618
11315,4CAE61,,,2025-05-25T10:58:01.838904439+02:00,-55.79919354255938,zi-5067,,38000.0,51.68784,5.57779,106.99990211487376
12512,48C122,,,2025-05-25T11:02:10.002940105+02:00,-56.18629726187694,zi-5067,,10025.0,51.61482,6.17268,83.81702737713746
15680,3C6581,,,2025-05-25T11:30:49.995450597+02:00,-56.2996447590924,zi-5067,,35025.0,51.56075,6.06834,92.86054060971009
11634,503CFC,,,2025-05-25T10:59:38.503621759+02:00,-56.36754385282367,zi-5067,,36000.0,51.96245,6.11515,59.33043499186309
476,44CE6C,,,2025-05-24T21:59:28.005201872+02:00,-56.52565789090826,zi-5067,,39000.0,52.30805,5.85807,68.46590471334653
18420,3C0AC5,,,2025-05-25T12:22:51.585032983+02:00,-56.66083303305732,zi-5067,,32025.0,51.44348,5.24666,141.6959848826908
15684,06A0F4,,,2025-05-25T11:30:55.128878864+02:00,-56.79568645592726,zi-5067,,37000.0,51.68651,6.17899,77.06092956629251
17824,501C42,,,2025-05-25T11:43:57.081909817+02:00,-56.818130909068095,zi-5067,,13525.0,52.13054,5.46295,95.86830017528601
13017,51118A,,,2025-05-25T11:07:15.074895083+02:00,-56.818130909068095,zi-5067,,34000.0,52.13739,6.22156,44.83314108229268
12409,503CFC,,,2025-05-25T11:01:58.754992844+02:00,-56.86299323813336,zi-5067,,36025.0,52.06193,5.71556,80.39384477018743
293,44CE6C,,,2025-05-24T21:58:35.251027243+02:00,-57.01973342624464,zi-5067,,39025.0,52.2345,5.73816,76.25726789769185
14443,A7E941,,,2025-05-25T11:15:07.588874555+02:00,-57.0867760519019,zi-5067,,43000.0,52.27337,6.54565,21.601155452783203
7207,4C01E4,,,2025-05-25T10:36:06.534563024+02:00,-57.59817705448672,zi-5067,,19675.0,52.04335,5.87047,70.81517693970872
1709,44CE6C,,,2025-05-24T22:04:44.762497757+02:00,-57.620308919685606,zi-5067,,39000.0,52.74742,6.59012,59.37137256602917
15597,484445,,,2025-05-25T11:29:48.391175302+02:00,-57.70875150269672,zi-5067,,16800.0,51.74812,5.13039,130.26846349265634
16096,4784C2,,,2025-05-25T11:37:59.367587779+02:00,-57.73084097776509,zi-5067,,37000.0,52.12142,6.63276,20.16896506940944
13552,738055,,,2025-05-25T11:08:47.260724737+02:00,-57.81911448647411,zi-5067,,23200.0,51.73631,6.07269,77.56377281482852
11183,48978A,,,2025-05-25T10:56:07.916409985+02:00,-57.84116181405764,zi-5067,,23100.0,52.25354,6.50406,24.15080638772582
225,485A81,,,2025-05-24T21:58:16.792136308+02:00,-57.86320074105822,zi-5067,,18225.0,52.37965,6.20735,46.91723807192627
11519,503CFC,,,2025-05-25T10:59:02.245839366+02:00,-58.0392108836776,zi-5067,,35975.0,51.93684,6.21708,55.19427820900854
15346,3C4B33,,,2025-05-25T11:27:14.162120494+02:00,-58.14894668005604,zi-5067,,32000.0,51.88788,5.82491,80.69592409332888
17167,484ACB,,,2025-05-25T11:41:52.785313272+02:00,-58.41147147607223,zi-5067,,21325.0,52.50266,6.62857,33.19839060500705
16217,4CA837,,,2025-05-25T11:38:25.251768622+02:00,-58.65108694644968,zi-5067,,36000.0,51.39267,5.57675,128.88765987917395
16505,C2B52B,,,2025-05-25T11:39:30.570332786+02:00,-58.69454829879859,zi-5067,,23975.0,52.04741,5.70168,81.73066806837926
15250,3C6486,,,2025-05-25T11:26:38.993505799+02:00,-58.95464358301219,zi-5067,,33000.0,51.52716,5.91844,102.09609971580552
583,485785,,,2025-05-24T22:00:39.006317171+02:00,-59.08426186388386,zi-5067,,20550.0,52.21523,6.16341,47.38251244812295
15825,406440,,,2025-05-25T11:37:01.148839542+02:00,-59.10583727517952,zi-5067,,38025.0,52.05955,5.97342,63.56728972113414
15682,3C6581,,,2025-05-25T11:30:53.054153626+02:00,-59.14896448797731,zi-5067,,35025.0,51.55698,6.0778,92.82682996280725
15554,3C4B33,,,2025-05-25T11:29:17.042731849+02:00,-59.14896448797731,zi-5067,,32000.0,52.12082,5.6104,86.07297331747958
14854,3C64EE,,,2025-05-25T11:19:51.468987106+02:00,-59.21359641163505,zi-5067,,32150.0,51.58793,5.87585,98.88884372978877
13826,A880FF,,,2025-05-25T11:09:46.792078753+02:00,-59.23512471498646,zi-5067,,32000.0,51.62531,5.19601,132.81492486984237
14852,4CAE55,,,2025-05-25T11:19:50.374916197+02:00,-59.27815786611457,zi-5067,,38000.0,51.70548,6.47308,64.92016912945004
1080,485785,,,2025-05-24T22:02:59.580725395+02:00,-59.47142170824572,zi-5067,,23575.0,52.14706,6.65039,17.457766987902883
17807,461FA8,,,2025-05-25T11:43:55.224468562+02:00,-59.49285671406274,zi-5067,,35025.0,52.19334,5.89752,65.63115064799992
15878,406440,,,2025-05-25T11:37:13.272157934+02:00,-59.53570357357003,zi-5067,,38025.0,52.07035,5.93976,65.39003690883949
11598,4B9E05,,,2025-05-25T10:59:29.442979432+02:00,-59.685425356614495,zi-5067,,34050.0,51.21309,4.20929,215.14350538602406
17462,4ACA8F,,,2025-05-25T11:42:59.303040762+02:00,-59.685425356614495,zi-5067,,37000.0,51.98666,5.36964,105.43370764224785
15932,4D02DF,,,2025-05-25T11:37:26.27004152+02:00,-59.72813407432046,zi-5067,,40000.0,52.14102,6.15179,49.35776906729778
16942,4CA837,,,2025-05-25T11:41:03.087118324+02:00,-59.74947698515862,zi-5067,,36025.0,51.58154,5.20373,134.98090642332855
14907,4D2288,,,2025-05-25T11:20:42.696243488+02:00,-59.77081227488882,zi-5067,,35000.0,51.52323,5.21935,137.7830311795659
3526,48597D,,,2025-05-25T10:22:26.680711893+02:00,-59.77081227488882,zi-5067,,21625.0,51.97993,5.82771,76.02746473748505
3033,471F55,,,2025-05-25T10:17:24.993208617+02:00,-59.83477249894078,zi-5067,,35350.0,51.94317,5.74389,82.91779574318488
15002,4D2288,,,2025-05-25T11:23:11.679142369+02:00,-59.87737469194854,zi-5067,,35000.0,51.38031,5.68758,124.862470389786
16903,503E44,,,2025-05-25T11:40:56.42260192+02:00,-59.91994659543681,zi-5067,,37000.0,52.34367,5.98785,60.313865223091135
14868,3C64EE,,,2025-05-25T11:20:00.205019013+02:00,-60.04748121278693,zi-5067,,32225.0,51.60167,5.85922,98.55795388358924
14058,484B30,,,2025-05-25T11:11:24.654598174+02:00,-60.111147052772175,zi-5067,,26500.0,51.74226,5.77673,92.3696672208987
14772,4851B3,,,2025-05-25T11:18:29.768198493+02:00,-60.111147052772175,zi-5067,,20350.0,51.52007,5.29437,133.8257833014126
17241,4ACA8F,,,2025-05-25T11:42:09.931767+02:00,-60.132354020111336,zi-5067,,37000.0,51.90271,5.24971,116.10969755734348
12932,4D2382,,,2025-05-25T11:03:06.034875355+02:00,-60.17474553332154,zi-5067,,38000.0,52.34967,6.70425,16.148275505947502
16826,5082A0,,,2025-05-25T11:40:39.603005164+02:00,-60.23827686778566,zi-5067,,23000.0,51.8736,6.02229,70.11175938420368
16678,4852F4,,,2025-05-25T11:40:13.276102441+02:00,-60.25943909463479,zi-5067,,12425.0,51.7693,6.44691,59.32638775194823
17667,ABAC50,,,2025-05-25T11:43:36.221307734+02:00,-60.322881230922654,zi-5067,,30425.0,51.50782,5.94444,102.68101942325514
1117,485785,,,2025-05-24T22:03:04.492172918+02:00,-60.34401378761608,zi-5067,,23675.0,52.14464,6.66748,16.695643822926996
15551,400E5A,,,2025-05-25T11:29:15.950043265+02:00,-60.34401378761608,zi-5067,,38000.0,51.7436,6.28998,67.43211654997975
14567,3C6572,,,2025-05-25T11:15:50.188514335+02:00,-60.47065403979024,zi-5067,,32825.0,52.09451,5.33912,104.8288380753663
13822,3C674D,,,2025-05-25T11:09:45.587897371+02:00,-60.49173497263903,zi-5067,,35000.0,51.73398,5.4706,110.36004116579808
17563,ABAC50,,,2025-05-25T11:43:22.241958655+02:00,-60.49173497263903,zi-5067,,30300.0,51.48578,5.97456,103.41478731610083
17951,C2B52B,,,2025-05-25T11:44:15.214480296+02:00,-60.57598534072722,zi-5067,,24000.0,51.73825,6.27464,68.52719980887724
12830,51118A,,,2025-05-25T11:02:49.654905795+02:00,-60.61806661384046,zi-5067,,34000.0,52.49272,6.79955,28.490137193466254
14518,51118A,,,2025-05-25T11:15:34.130408082+02:00,-60.6390962993348,zi-5067,,34000.0,51.44055,5.22355,143.14426872505283
17236,4BB1C7,,,2025-05-25T11:42:08.181496362+02:00,-60.68113380615099,zi-5067,,12600.0,52.11337,5.56541,89.23888439777174
226,71C391,,,2025-05-24T21:58:17.338714782+02:00,-60.70214164261423,zi-5067,,23125.0,51.73211,6.28563,68.65223684191433
16040,C2B52B,,,2025-05-25T11:37:48.663448236+02:00,-60.76512157479815,zi-5067,,24000.0,52.14665,5.48092,94.42468775215953
15665,3C6581,,,2025-05-25T11:30:26.837697488+02:00,-60.76512157479815,zi-5067,,35025.0,51.5891,5.99675,93.33632063411709
12448,3C4B27,,,2025-05-25T11:02:02.576428516+02:00,-60.786100384874175,zi-5067,,32000.0,51.6671,5.51773,111.71201819902814
740,485785,,,2025-05-24T22:01:14.613289732+02:00,-60.93274981485737,zi-5067,,21425.0,52.19852,6.28456,39.32303234160676
17243,5082A0,,,2025-05-25T11:42:10.040068397+02:00,-60.93274981485737,zi-5067,,22975.0,51.7868,6.18345,68.26031746626154
15890,406440,,,2025-05-25T11:37:16.331830386+02:00,-60.953670931290105,zi-5067,,38025.0,52.07315,5.93113,65.86450761803222
12625,48C122,,,2025-05-25T11:02:22.784017961+02:00,-60.99549163667754,zi-5067,,9875.0,51.62009,6.14982,84.22463246410817
1434,4A1923,,,2025-05-24T22:03:49.934617836+02:00,-61.07904714384467,zi-5067,,35975.0,52.17851,6.59843,18.92254816992191
13242,4D2382,,,2025-05-25T11:07:50.354385285+02:00,-61.120782063059366,zi-5067,,38000.0,52.26723,5.85052,68.65109034187472
15683,3C6581,,,2025-05-25T11:30:55.020909312+02:00,-61.120782063059366,zi-5067,,35025.0,51.55467,6.08368,92.80603371207566
14856,89649F,,,2025-05-25T11:19:51.685251703+02:00,-61.18333106328879,zi-5067,,33000.0,51.4615,5.82138,111.9980513930728
16685,406440,,,2025-05-25T11:40:14.152415375+02:00,-61.26663039534653,zi-5067,,37975.0,52.22924,5.43996,96.57282720095884
12517,503CFC,,,2025-05-25T11:02:10.330658453+02:00,-61.26663039534653,zi-5067,,36025.0,52.06998,5.6826,82.36003301109346
14951,06A0F4,,,2025-05-25T11:22:24.71322387+02:00,-61.287437538210064,zi-5067,,37000.0,52.1581,4.34921,171.21289295698296
15800,503E44,,,2025-05-25T11:36:55.247987156+02:00,-61.30823761942599,zi-5067,,37025.0,52.01365,5.29415,109.65527769753653
6956,4C01E4,,,2025-05-25T10:35:24.590676848+02:00,-61.3705955649772,zi-5067,,18250.0,52.08156,5.74898,77.6480057459642
15570,484445,,,2025-05-25T11:29:27.201471674+02:00,-61.391367471331016,zi-5067,,16000.0,51.78187,5.10788,130.11709053066213
14162,39E698,,,2025-05-25T11:11:54.145917854+02:00,-61.391367471331016,zi-5067,,37000.0,52.59151,6.55815,44.15865600834949
14434,51118A,,,2025-05-25T11:15:04.74640332+02:00,-61.391367471331016,zi-5067,,34000.0,51.48547,5.27481,137.25247127222252
15624,3C6581,,,2025-05-25T11:30:04.227277132+02:00,-61.41213235184071,zi-5067,,35000.0,51.61647,5.92751,94.13925451345351
13920,51118A,,,2025-05-25T11:10:37.472213708+02:00,-61.51585161566082,zi-5067,,34000.0,51.8671,5.79128,83.84541474107237
15677,3C6581,,,2025-05-25T11:30:44.859586282+02:00,-61.619396296945325,zi-5067,,35025.0,51.56694,6.0527,92.93404570405434
14977,06A0F4,,,2025-05-25T11:22:53.767211136+02:00,-61.6607654834093,zi-5067,,37000.0,52.13003,4.45401,164.33384656788994
16201,4852F4,,,2025-05-25T11:38:21.32252975+02:00,-61.6607654834093,zi-5067,,14275.0,51.86023,6.15665,63.827655576926574
1227,511188,,,2025-05-24T22:03:21.425799581+02:00,-61.70210693323202,zi-5067,,38025.0,52.25619,6.3643,33.664916704356415
9989,405457,,,2025-05-25T10:48:14.201364798+02:00,-61.72276727432108,zi-5067,,37075.0,52.02429,5.92026,68.31428864865391
15630,400E5A,,,2025-05-25T11:30:06.52325266+02:00,-61.784706845626445,zi-5067,,38000.0,51.75608,6.1396,72.81750661427502
15653,3C6581,,,2025-05-25T11:30:20.176119021+02:00,-61.80533957515322,zi-5067,,35000.0,51.59697,5.97671,93.53924959252045
14936,4CADF5,,,2025-05-25T11:21:35.014429436+02:00,-61.84658438426492,zi-5067,,36000.0,51.99066,5.48288,97.8714488716531
5810,4CAE1A,,,2025-05-25T10:31:03.318812153+02:00,-61.86719647761648,zi-5067,,24950.0,52.18818,6.46137,27.607412248880323
12605,48C122,,,2025-05-25T11:02:20.925736105+02:00,-61.8878017059905,zi-5067,,9925.0,51.61931,6.15316,84.16405445186696
17133,461FA8,,,2025-05-25T11:41:44.372094715+02:00,-62.03184665959897,zi-5067,,35025.0,51.98284,5.55602,93.36008377742347
219,71C391,,,2025-05-24T21:58:15.588115691+02:00,-62.07294096464256,zi-5067,,23100.0,51.73457,6.28113,68.60419324147962
16873,5082A0,,,2025-05-25T11:40:49.430811348+02:00,-62.093477918377225,zi-5067,,22975.0,51.86421,6.03988,69.75860115630883
16594,4CAD54,,,2025-05-25T11:39:56.566682887+02:00,-62.114008081913376,zi-5067,,7425.0,51.6545,6.17134,80.24335517906889
2322,3C48F0,,,2025-05-25T10:15:09.987814439+02:00,-62.17555789858263,zi-5067,,38025.0,51.90761,6.32938,51.605547928602
13810,A880FF,,,2025-05-25T11:09:40.782079628+02:00,-62.19606096852115,zi-5067,,32000.0,51.61501,5.2067,132.792584704732
12984,738055,,,2025-05-25T11:07:10.594742726+02:00,-62.21655728180401,zi-5067,,20850.0,51.84558,5.80464,84.28377413703755
13033,4CA73A,,,2025-05-25T11:07:17.256477718+02:00,-62.23704684510665,zi-5067,,38000.0,51.74775,6.47789,60.50737048588899
15453,400E5A,,,2025-05-25T11:28:22.650328454+02:00,-62.23704684510665,zi-5067,,37975.0,51.73004,6.44823,63.16876594070969
18298,4CA63A,,,2025-05-25T12:22:26.354439374+02:00,-62.25752966509353,zi-5067,,36000.0,52.36139,5.48134,94.59326127463383
6055,485814,,,2025-05-25T10:31:45.69964261+02:00,-62.29847510172299,zi-5067,,23450.0,51.81601,6.01412,74.4678143411739
470,485785,,,2025-05-24T21:59:26.69443227+02:00,-62.38028534721527,zi-5067,,18900.0,52.24814,5.92255,63.698080236005936
14312,3C6572,,,2025-05-25T11:12:22.762045106+02:00,-62.38028534721527,zi-5067,,30500.0,51.7578,5.77438,91.46696529504408
15924,4852F4,,,2025-05-25T11:37:24.849054194+02:00,-62.40072114967903,zi-5067,,15225.0,51.90658,6.0074,68.89118070353067
14209,51118A,,,2025-05-25T11:12:03.979744389+02:00,-62.40072114967903,zi-5067,,34000.0,51.75161,5.61035,101.16055956652525
18567,48418D,,,2025-05-25T12:23:21.949643293+02:00,-62.40072114967903,zi-5067,,19550.0,52.01875,5.73586,80.41751998907328
11739,76CCE1,,,2025-05-25T11:00:03.30006713+02:00,-62.44157268999556,zi-5067,,37000.0,52.30344,5.96597,61.117384410672486
15478,3C4B33,,,2025-05-25T11:28:33.460438117+02:00,-62.46198844097104,zi-5067,,32000.0,52.03819,5.68676,82.99190809270766
12946,502D29,,,2025-05-25T11:03:07.781544307+02:00,-62.502799937282816,zi-5067,,20200.0,52.32648,6.3734,34.370159003446204
15013,3C6486,,,2025-05-25T11:23:27.629830912+02:00,-62.502799937282816,zi-5067,,33000.0,51.65669,5.27618,126.27475349395135
15536,3C4B33,,,2025-05-25T11:29:03.935177764+02:00,-62.54358480291964,zi-5067,,32000.0,52.09612,5.63324,85.0273209349178
14614,3C6572,,,2025-05-25T11:16:23.938962848+02:00,-62.56396726551154,zi-5067,,33175.0,52.1489,5.26794,108.84061309951682
465,3C5DB0,,,2025-05-24T21:59:24.730061263+02:00,-62.58434308994543,zi-5067,,18875.0,52.01115,5.73509,80.73499028624562
17889,4CA837,,,2025-05-25T11:44:05.711240316+02:00,-62.60471228270281,zi-5067,,36000.0,51.80156,4.76166,151.46292279897614
15244,3C6486,,,2025-05-25T11:26:37.89904159+02:00,-62.64543079906147,zi-5067,,33000.0,51.52802,5.91484,102.17794334392673
16192,4852F4,,,2025-05-25T11:38:20.229497954+02:00,-62.64543079906147,zi-5067,,14300.0,51.86115,6.15375,63.90912231194722
15666,06A0F4,,,2025-05-25T11:30:27.275498074+02:00,-62.66578013557319,zi-5067,,37000.0,51.70912,6.0764,79.60994766752718
17595,3C656E,,,2025-05-25T11:43:26.28065245+02:00,-62.68612286622933,zi-5067,,36000.0,51.92092,5.30428,111.9085155193329
13823,3C674D,,,2025-05-25T11:09:46.131580695+02:00,-62.70645899745895,zi-5067,,35000.0,51.73346,5.47211,110.30097116420656
16435,406440,,,2025-05-25T11:39:10.473593963+02:00,-62.747111487302746,zi-5067,,37975.0,52.17379,5.61582,84.95401054190242
14817,3C6573,,,2025-05-25T11:19:17.500181889+02:00,-62.747111487302746,zi-5067,,33125.0,52.10122,5.14137,118.06602195458015
15670,3C6581,,,2025-05-25T11:30:31.862639053+02:00,-62.76742785872303,zi-5067,,35025.0,51.58286,6.01242,93.20450603961204
14946,4CAE55,,,2025-05-25T11:22:11.935077539+02:00,-62.76742785872303,zi-5067,,38000.0,51.71434,6.03268,81.23376898589791
13976,39E698,,,2025-05-25T11:10:57.45640077+02:00,-62.78773765632904,zi-5067,,37000.0,52.51362,6.39302,43.91707899264442
15599,3C6581,,,2025-05-25T11:29:49.482885032+02:00,-62.78773765632904,zi-5067,,35000.0,51.63441,5.88192,94.85181710182337
11020,C0583A,,,2025-05-25T10:53:21.784410602+02:00,-62.78773765632904,zi-5067,,33875.0,51.92253,5.46791,101.29815825761354
14975,06A0F4,,,2025-05-25T11:22:52.675475522+02:00,-62.80804088649796,zi-5067,,37000.0,52.13115,4.45001,164.59459187970836
16836,C2B52B,,,2025-05-25T11:40:41.347626539+02:00,-62.84862766998178,zi-5067,,24025.0,51.97092,5.84457,75.36031267852138
17620,3C4DD2,,,2025-05-25T11:43:29.449869806+02:00,-62.84862766998178,zi-5067,,20950.0,51.98589,6.17813,54.290301951511154
5837,485814,,,2025-05-25T10:31:07.254712986+02:00,-62.868911235999626,zi-5067,,22250.0,51.86165,5.91718,76.80748498654597
12529,51118A,,,2025-05-25T11:02:11.534622589+02:00,-62.90945874826773,zi-5067,,34000.0,52.54349,6.88339,33.90155177007228
16897,484ACB,,,2025-05-25T11:40:55.111216221+02:00,-62.94998014296747,zi-5067,,22950.0,52.50078,6.76954,29.72168756355311
13265,407FF4,,,2025-05-25T11:07:55.378407389+02:00,-62.94998014296747,zi-5067,,36000.0,51.48619,5.72232,114.40370717451921
14744,89649F,,,2025-05-25T11:18:08.578884418+02:00,-63.07138812488592,zi-5067,,33000.0,51.5864,5.4734,119.51856387691548
15553,400E5A,,,2025-05-25T11:29:16.827650598+02:00,-63.07138812488592,zi-5067,,38000.0,51.74387,6.28715,67.51951114432349
14944,3C64EE,,,2025-05-25T11:21:59.483615726+02:00,-63.09160007481186,zi-5067,,33500.0,51.7895,5.63072,97.73589231910049
12171,48C122,,,2025-05-25T11:01:27.624313685+02:00,-63.2329028275628,zi-5067,,10425.0,51.59533,6.25641,82.61325505933287
14495,A7E941,,,2025-05-25T11:15:26.70158325+02:00,-63.25306316693288,zi-5067,,43000.0,52.24379,6.5062,23.95948763500395
16180,C2B52B,,,2025-05-25T11:38:16.842213467+02:00,-63.25306316693288,zi-5067,,24000.0,52.11974,5.54245,90.6728284885825
14939,3C64EE,,,2025-05-25T11:21:45.283366116+02:00,-63.25306316693288,zi-5067,,33400.0,51.76697,5.65826,97.46466336832916
1617,471F68,,,2025-05-24T22:04:32.201708131+02:00,-63.25306316693288,zi-5067,,35050.0,51.32724,5.82291,123.88604024654529
17137,4CA837,,,2025-05-25T11:41:46.011249323+02:00,-63.25306316693288,zi-5067,,36025.0,51.63309,5.10071,138.0273230954484
5103,4CAE1A,,,2025-05-25T10:28:43.292843097+02:00,-63.39400602580657,zi-5067,,29100.0,51.99893,6.73096,28.068389113210067
14432,51118A,,,2025-05-25T11:15:04.202917765+02:00,-63.414115147970016,zi-5067,,34000.0,51.48622,5.27565,137.1551717762597
14887,4D2288,,,2025-05-25T11:20:22.707544393+02:00,-63.43421789539144,zi-5067,,35000.0,51.54222,5.15625,140.14173646026478
15011,4D2288,,,2025-05-25T11:23:26.864306188+02:00,-63.4744042902334,zi-5067,,35000.0,51.36555,5.7354,124.05840663268357
1328,44CE6C,,,2025-05-24T22:03:35.079065036+02:00,-63.4744042902334,zi-5067,,39000.0,52.65109,6.42747,54.32405685698096
15183,06A0F4,,,2025-05-25T11:26:02.07574212+02:00,-63.534636223087006,zi-5067,,37000.0,51.94722,5.1252,122.74004676171224
18399,801600,,,2025-05-25T12:22:47.651425565+02:00,-63.55470084895373,zi-5067,,40000.0,51.89864,5.54146,97.6223063089587
11069,4CA625,,,2025-05-25T10:55:11.555205165+02:00,-63.65492911000686,zi-5067,,38000.0,51.8983,6.13657,62.18388484906518
14620,3C6573,,,2025-05-25T11:16:29.943638114+02:00,-63.65492911000686,zi-5067,,31350.0,51.81795,5.46989,105.87856847307144
18356,48418D,,,2025-05-25T12:22:38.915642293+02:00,-63.67495583037338,zi-5067,,18025.0,52.06458,5.63736,85.50686325603174
16911,484ACB,,,2025-05-25T11:40:58.27681147+02:00,-63.73499823487877,zi-5067,,22875.0,52.50092,6.76185,29.84675081719653
13731,A880FF,,,2025-05-25T11:09:20.136156447+02:00,-63.73499823487877,zi-5067,,32000.0,51.57971,5.24337,132.81757800696695
14640,452122,,,2025-05-25T11:16:45.457149885+02:00,-63.8149668964891,zi-5067,,23725.0,51.72615,6.37437,65.94682175410388
12937,502D29,,,2025-05-25T11:03:06.581399563+02:00,-63.87487769068525,zi-5067,,20250.0,52.32579,6.37631,34.15883536640541
17430,3C4DD2,,,2025-05-25T11:42:51.764675291+02:00,-63.87487769068525,zi-5067,,19900.0,52.02469,6.07489,58.52344537799499
18258,4CA63A,,,2025-05-25T12:22:17.287101659+02:00,-63.87487769068525,zi-5067,,36000.0,52.35786,5.50964,92.63623120363519
18209,4CA63A,,,2025-05-25T12:22:07.238394174+02:00,-63.91478702147102,zi-5067,,36000.0,52.35406,5.54039,90.51028416447056
13144,738055,,,2025-05-25T11:07:35.059327598+02:00,-63.91478702147102,zi-5067,,21450.0,51.81862,5.87093,82.12850403610872
15860,4852F4,,,2025-05-25T11:37:09.230789924+02:00,-63.954671447830926,zi-5067,,15475.0,51.91948,5.96573,70.57041505958628
14871,4CADF5,,,2025-05-25T11:20:02.826449799+02:00,-63.97460433640837,zi-5067,,36000.0,52.14349,5.63835,83.8126993925787
15234,3C4B33,,,2025-05-25T11:26:33.640718274+02:00,-64.01445149339327,zi-5067,,32000.0,51.81134,5.89478,81.26763482536101
15999,400E5A,,,2025-05-25T11:37:39.269601793+02:00,-64.05427386209291,zi-5067,,38000.0,51.85968,4.80734,146.43017202772324
15001,3C64EE,,,2025-05-25T11:23:11.46219438+02:00,-64.07417576528005,zi-5067,,34000.0,51.90267,5.49183,100.5864333987008
11599,503CFC,,,2025-05-25T10:59:29.551500306+02:00,-64.15372163795332,zi-5067,,35975.0,51.95616,6.14018,58.2526846301827
17548,C2B52B,,,2025-05-25T11:43:19.616786686+02:00,-64.17359269980138,zi-5067,,24025.0,51.79905,6.16341,68.20730305224204
13114,407FF4,,,2025-05-25T11:07:30.037142167+02:00,-64.17359269980138,zi-5067,,36000.0,51.47699,5.79692,111.75396230869067
12008,48C122,,,2025-05-25T11:00:57.151101926+02:00,-64.23316900169257,zi-5067,,11750.0,51.57939,6.32404,81.98207424582404
15347,06A0F4,,,2025-05-25T11:27:15.365032623+02:00,-64.25301549343813,zi-5067,,37000.0,51.87572,5.38246,108.66788801650594
14643,89662B,,,2025-05-25T11:16:46.109387043+02:00,-64.27285585688564,zi-5067,,33000.0,51.47951,5.88013,107.89445076653499
14668,452122,,,2025-05-25T11:17:03.91405672+02:00,-64.29269009770863,zi-5067,,24050.0,51.7028,6.42262,66.66593325024056
15094,3C6486,,,2025-05-25T11:24:22.567973899+02:00,-64.29269009770863,zi-5067,,33000.0,51.61995,5.46117,117.94236958607337
16519,4852F4,,,2025-05-25T11:39:35.266358602+02:00,-64.31251822157176,zi-5067,,13050.0,51.80021,6.34872,59.958424675427956
18180,4CA63A,,,2025-05-25T12:22:03.195115508+02:00,-64.31251822157176,zi-5067,,36000.0,52.35255,5.55265,89.66274032918983
15315,3C4B33,,,2025-05-25T11:26:58.871456609+02:00,-64.31251822157176,zi-5067,,32000.0,51.85909,5.85118,80.7754540769252
13919,3C674D,,,2025-05-25T11:10:37.467895396+02:00,-64.33234023413108,zi-5067,,35000.0,51.67824,5.62691,104.89744086461964
14866,A7E941,,,2025-05-25T11:19:59.330426657+02:00,-64.33234023413108,zi-5067,,43000.0,51.81885,5.94702,77.88930913756086
7119,4C01E4,,,2025-05-25T10:35:51.680728523+02:00,-64.41156728414548,zi-5067,,19150.0,52.05695,5.82731,73.18067192382884
13875,4BC844,,,2025-05-25T11:10:13.110947214+02:00,-64.41156728414548,zi-5067,,20400.0,52.40794,6.40274,36.19675077805508
14755,3C6573,,,2025-05-25T11:18:19.387586976+02:00,-64.43135882472136,zi-5067,,32600.0,52.00332,5.25555,112.49638317489372
15070,3C6486,,,2025-05-25T11:24:12.518263715+02:00,-64.43135882472136,zi-5067,,33000.0,51.62677,5.42687,119.41982096819376
14269,452122,,,2025-05-25T11:12:15.117796863+02:00,-64.43135882472136,zi-5067,,18250.0,52.048,5.69992,81.82906324797838
5444,4CAE1A,,,2025-05-25T10:29:54.397959591+02:00,-64.45114428774713,zi-5067,,27275.0,52.09782,6.59078,24.053609514805554
1833,3C458D,,,2025-05-24T22:05:00.711566567+02:00,-64.45114428774713,zi-5067,,37000.0,52.09071,5.3315,105.41206083620662
15460,06A0F4,,,2025-05-25T11:28:26.580515826+02:00,-64.4709236788182,zi-5067,,37000.0,51.80664,5.63377,96.58015941033504
14581,452122,,,2025-05-25T11:15:58.813392108+02:00,-64.49069700352138,zi-5067,,22950.0,51.78474,6.25293,65.316332636497
15158,06A0F4,,,2025-05-25T11:25:14.998549508+02:00,-64.51046426743494,zi-5067,,37000.0,51.99289,4.95934,132.4950471049568
18371,4CA63A,,,2025-05-25T12:22:41.207448613+02:00,-64.51046426743494,zi-5067,,36025.0,52.36698,5.43588,97.73568972820742
4960,4BA952,,,2025-05-25T10:28:16.642131404+02:00,-64.56972975009265,zi-5067,,35000.0,51.64156,5.37216,121.59998984739185
